CUDA 1
loading model
ckpt/syn5_base_h20_o20.pth.tar
=> loading checkpoint 'ckpt/syn5_base_h20_o20.pth.tar'
Loaded model from ckpt
input dim:  10 ; num classes:  2
Method:  base
node label:  0
neigh graph idx:  400 5
Node predicted label:  0
epoch:  0 ; loss:  1.2574419975280762 ; mask density:  0.7120583653450012 ; pred:  tensor([0.9771, 0.0229], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  17 ; loss:  0.6286700963973999 ; mask density:  0.931566059589386 ; pred:  tensor([0.9735, 0.0265], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  18 ; loss:  0.6020532250404358 ; mask density:  0.9377454519271851 ; pred:  tensor([0.9730, 0.0270], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  19 ; loss:  0.5770533084869385 ; mask density:  0.9433574676513672 ; pred:  tensor([0.9726, 0.0274], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  20 ; loss:  0.5536171197891235 ; mask density:  0.9484431147575378 ; pred:  tensor([0.9722, 0.0278], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  21 ; loss:  0.5316882729530334 ; mask density:  0.9530412554740906 ; pred:  tensor([0.9719, 0.0281], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  22 ; loss:  0.5111196041107178 ; mask density:  0.957192599773407 ; pred:  tensor([0.9718, 0.0282], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  23 ; loss:  0.49200284481048584 ; mask density:  0.9609363675117493 ; pred:  tensor([0.9716, 0.0284], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  24 ; loss:  0.47427108883857727 ; mask density:  0.9643093347549438 ; pred:  tensor([0.9715, 0.0285], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  25 ; loss:  0.4578530788421631 ; mask density:  0.96734619140625 ; pred:  tensor([0.9713, 0.0287], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  26 ; loss:  0.44267427921295166 ; mask density:  0.9700794219970703 ; pred:  tensor([0.9712, 0.0288], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  27 ; loss:  0.42866000533103943 ; mask density:  0.972538948059082 ; pred:  tensor([0.9710, 0.0290], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  28 ; loss:  0.41573193669319153 ; mask density:  0.9747524261474609 ; pred:  tensor([0.9709, 0.0291], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  29 ; loss:  0.40381425619125366 ; mask density:  0.9767448306083679 ; pred:  tensor([0.9708, 0.0292], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  30 ; loss:  0.39283129572868347 ; mask density:  0.9785391688346863 ; pred:  tensor([0.9706, 0.0294], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  31 ; loss:  0.3827151656150818 ; mask density:  0.9801562428474426 ; pred:  tensor([0.9705, 0.0295], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  32 ; loss:  0.37339895963668823 ; mask density:  0.9816147089004517 ; pred:  tensor([0.9704, 0.0296], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  33 ; loss:  0.3648105263710022 ; mask density:  0.9829311370849609 ; pred:  tensor([0.9704, 0.0296], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  34 ; loss:  0.3568698465824127 ; mask density:  0.9841209650039673 ; pred:  tensor([0.9703, 0.0297], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  35 ; loss:  0.3495469093322754 ; mask density:  0.9851974248886108 ; pred:  tensor([0.9703, 0.0297], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  36 ; loss:  0.3427902162075043 ; mask density:  0.9861727952957153 ; pred:  tensor([0.9702, 0.0298], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  37 ; loss:  0.33655211329460144 ; mask density:  0.9870576858520508 ; pred:  tensor([0.9702, 0.0298], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  38 ; loss:  0.3307882845401764 ; mask density:  0.9878618121147156 ; pred:  tensor([0.9701, 0.0299], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  39 ; loss:  0.3254583179950714 ; mask density:  0.9885934591293335 ; pred:  tensor([0.9701, 0.0299], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  40 ; loss:  0.32050904631614685 ; mask density:  0.9892603754997253 ; pred:  tensor([0.9701, 0.0299], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  41 ; loss:  0.3159044086933136 ; mask density:  0.989869236946106 ; pred:  tensor([0.9701, 0.0299], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  42 ; loss:  0.3116318881511688 ; mask density:  0.9904258847236633 ; pred:  tensor([0.9701, 0.0299], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  43 ; loss:  0.30766335129737854 ; mask density:  0.9909356832504272 ; pred:  tensor([0.9701, 0.0299], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  44 ; loss:  0.30397287011146545 ; mask density:  0.9914035797119141 ; pred:  tensor([0.9701, 0.0299], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  45 ; loss:  0.3005370497703552 ; mask density:  0.9918336868286133 ; pred:  tensor([0.9701, 0.0299], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  46 ; loss:  0.2973345220088959 ; mask density:  0.9922294616699219 ; pred:  tensor([0.9701, 0.0299], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  47 ; loss:  0.2943457365036011 ; mask density:  0.9925945997238159 ; pred:  tensor([0.9702, 0.0298], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  48 ; loss:  0.29155290126800537 ; mask density:  0.9929320216178894 ; pred:  tensor([0.9702, 0.0298], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  49 ; loss:  0.28893983364105225 ; mask density:  0.9932441711425781 ; pred:  tensor([0.9702, 0.0298], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  50 ; loss:  0.2864932119846344 ; mask density:  0.9935334920883179 ; pred:  tensor([0.9702, 0.0298], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  51 ; loss:  0.2841983139514923 ; mask density:  0.9938020706176758 ; pred:  tensor([0.9702, 0.0298], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  52 ; loss:  0.2820430099964142 ; mask density:  0.9940518140792847 ; pred:  tensor([0.9702, 0.0298], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  53 ; loss:  0.2800162136554718 ; mask density:  0.9942846298217773 ; pred:  tensor([0.9702, 0.0298], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  54 ; loss:  0.27810755372047424 ; mask density:  0.9945018887519836 ; pred:  tensor([0.9702, 0.0298], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  55 ; loss:  0.27630820870399475 ; mask density:  0.9947047233581543 ; pred:  tensor([0.9702, 0.0298], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  56 ; loss:  0.27460959553718567 ; mask density:  0.9948946237564087 ; pred:  tensor([0.9702, 0.0298], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  57 ; loss:  0.2730020582675934 ; mask density:  0.9950727224349976 ; pred:  tensor([0.9702, 0.0298], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  58 ; loss:  0.2714769244194031 ; mask density:  0.9952398538589478 ; pred:  tensor([0.9702, 0.0298], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  59 ; loss:  0.27003157138824463 ; mask density:  0.9953969717025757 ; pred:  tensor([0.9702, 0.0298], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  60 ; loss:  0.26866015791893005 ; mask density:  0.9955450296401978 ; pred:  tensor([0.9702, 0.0298], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  61 ; loss:  0.2673572897911072 ; mask density:  0.9956844449043274 ; pred:  tensor([0.9702, 0.0298], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  62 ; loss:  0.2661181688308716 ; mask density:  0.9958160519599915 ; pred:  tensor([0.9702, 0.0298], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  63 ; loss:  0.2649385929107666 ; mask density:  0.9959405660629272 ; pred:  tensor([0.9703, 0.0297], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  64 ; loss:  0.26381412148475647 ; mask density:  0.996058464050293 ; pred:  tensor([0.9703, 0.0297], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  65 ; loss:  0.2627413272857666 ; mask density:  0.996170163154602 ; pred:  tensor([0.9703, 0.0297], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  66 ; loss:  0.2617166042327881 ; mask density:  0.9962762594223022 ; pred:  tensor([0.9703, 0.0297], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  67 ; loss:  0.26073673367500305 ; mask density:  0.9963769912719727 ; pred:  tensor([0.9703, 0.0297], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  68 ; loss:  0.25979697704315186 ; mask density:  0.9964727163314819 ; pred:  tensor([0.9703, 0.0297], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  69 ; loss:  0.25889599323272705 ; mask density:  0.9965640306472778 ; pred:  tensor([0.9703, 0.0297], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  70 ; loss:  0.2580319046974182 ; mask density:  0.9966508746147156 ; pred:  tensor([0.9703, 0.0297], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  71 ; loss:  0.2572024464607239 ; mask density:  0.9967340230941772 ; pred:  tensor([0.9703, 0.0297], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  72 ; loss:  0.2564053535461426 ; mask density:  0.9968134164810181 ; pred:  tensor([0.9703, 0.0297], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  73 ; loss:  0.25563907623291016 ; mask density:  0.9968892335891724 ; pred:  tensor([0.9703, 0.0297], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  74 ; loss:  0.2549014687538147 ; mask density:  0.996961772441864 ; pred:  tensor([0.9703, 0.0297], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  75 ; loss:  0.2541910409927368 ; mask density:  0.9970313906669617 ; pred:  tensor([0.9703, 0.0297], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  76 ; loss:  0.25350630283355713 ; mask density:  0.9970981478691101 ; pred:  tensor([0.9704, 0.0296], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  77 ; loss:  0.2528457045555115 ; mask density:  0.9971622228622437 ; pred:  tensor([0.9704, 0.0296], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  78 ; loss:  0.2522081136703491 ; mask density:  0.9972236752510071 ; pred:  tensor([0.9704, 0.0296], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  79 ; loss:  0.25159209966659546 ; mask density:  0.9972828030586243 ; pred:  tensor([0.9704, 0.0296], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  80 ; loss:  0.25099655985832214 ; mask density:  0.9973398447036743 ; pred:  tensor([0.9704, 0.0296], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  81 ; loss:  0.25042054057121277 ; mask density:  0.9973946809768677 ; pred:  tensor([0.9704, 0.0296], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  82 ; loss:  0.24986308813095093 ; mask density:  0.9974474906921387 ; pred:  tensor([0.9704, 0.0296], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  83 ; loss:  0.24932324886322021 ; mask density:  0.9974985122680664 ; pred:  tensor([0.9704, 0.0296], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  84 ; loss:  0.24879978597164154 ; mask density:  0.9975476264953613 ; pred:  tensor([0.9704, 0.0296], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  85 ; loss:  0.24829229712486267 ; mask density:  0.9975951910018921 ; pred:  tensor([0.9704, 0.0296], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  86 ; loss:  0.2478000670671463 ; mask density:  0.9976410865783691 ; pred:  tensor([0.9704, 0.0296], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  87 ; loss:  0.24732232093811035 ; mask density:  0.997685432434082 ; pred:  tensor([0.9704, 0.0296], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  88 ; loss:  0.246858149766922 ; mask density:  0.9977285265922546 ; pred:  tensor([0.9704, 0.0296], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  89 ; loss:  0.24640724062919617 ; mask density:  0.9977700114250183 ; pred:  tensor([0.9704, 0.0296], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  90 ; loss:  0.2459688037633896 ; mask density:  0.9978102445602417 ; pred:  tensor([0.9704, 0.0296], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  91 ; loss:  0.24554240703582764 ; mask density:  0.9978493452072144 ; pred:  tensor([0.9704, 0.0296], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  92 ; loss:  0.2451276034116745 ; mask density:  0.997887134552002 ; pred:  tensor([0.9704, 0.0296], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  93 ; loss:  0.24472369253635406 ; mask density:  0.9979238510131836 ; pred:  tensor([0.9704, 0.0296], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  94 ; loss:  0.24433037638664246 ; mask density:  0.9979594945907593 ; pred:  tensor([0.9704, 0.0296], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  95 ; loss:  0.24394714832305908 ; mask density:  0.997994065284729 ; pred:  tensor([0.9704, 0.0296], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  96 ; loss:  0.24357369542121887 ; mask density:  0.9980278015136719 ; pred:  tensor([0.9704, 0.0296], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  97 ; loss:  0.24320974946022034 ; mask density:  0.998060405254364 ; pred:  tensor([0.9705, 0.0295], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  98 ; loss:  0.24285444617271423 ; mask density:  0.9980921745300293 ; pred:  tensor([0.9705, 0.0295], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  99 ; loss:  0.24250802397727966 ; mask density:  0.9981229901313782 ; pred:  tensor([0.9705, 0.0295], device='cuda:0', grad_fn=<SoftmaxBackward>)
finished training in  2.3590362071990967
node label:  0
neigh graph idx:  405 4
Node predicted label:  0
epoch:  0 ; loss:  1.312988042831421 ; mask density:  0.718891441822052 ; pred:  tensor([0.9771, 0.0229], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  1 ; loss:  1.27566659450531 ; mask density:  0.7304605841636658 ; pred:  tensor([0.9771, 0.0229], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  2 ; loss:  1.237288475036621 ; mask density:  0.7410862445831299 ; pred:  tensor([0.9771, 0.0229], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  3 ; loss:  1.198098063468933 ; mask density:  0.7508932948112488 ; pred:  tensor([0.9771, 0.0229], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  4 ; loss:  1.1583601236343384 ; mask density:  0.7599164843559265 ; pred:  tensor([0.9771, 0.0229], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  5 ; loss:  1.1183335781097412 ; mask density:  0.7681763768196106 ; pred:  tensor([0.9769, 0.0231], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  6 ; loss:  1.0782711505889893 ; mask density:  0.775693416595459 ; pred:  tensor([0.9768, 0.0232], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  7 ; loss:  1.0384130477905273 ; mask density:  0.7824907898902893 ; pred:  tensor([0.9766, 0.0234], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  8 ; loss:  0.9989724159240723 ; mask density:  0.7885961532592773 ; pred:  tensor([0.9764, 0.0236], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  9 ; loss:  0.9601844549179077 ; mask density:  0.7940418124198914 ; pred:  tensor([0.9761, 0.0239], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  10 ; loss:  0.9222429990768433 ; mask density:  0.7988646030426025 ; pred:  tensor([0.9758, 0.0242], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  11 ; loss:  0.8853228092193604 ; mask density:  0.803105354309082 ; pred:  tensor([0.9755, 0.0245], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  12 ; loss:  0.8495754599571228 ; mask density:  0.8068077564239502 ; pred:  tensor([0.9751, 0.0249], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  13 ; loss:  0.8151276707649231 ; mask density:  0.8100176453590393 ; pred:  tensor([0.9747, 0.0253], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  14 ; loss:  0.7820817232131958 ; mask density:  0.8127821087837219 ; pred:  tensor([0.9742, 0.0258], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  15 ; loss:  0.7505168914794922 ; mask density:  0.8151483535766602 ; pred:  tensor([0.9738, 0.0262], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  16 ; loss:  0.7204877138137817 ; mask density:  0.8171626925468445 ; pred:  tensor([0.9733, 0.0267], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  17 ; loss:  0.692010223865509 ; mask density:  0.81886887550354 ; pred:  tensor([0.9728, 0.0272], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  18 ; loss:  0.6650785803794861 ; mask density:  0.8203045725822449 ; pred:  tensor([0.9724, 0.0276], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  19 ; loss:  0.63946133852005 ; mask density:  0.8215108513832092 ; pred:  tensor([0.9722, 0.0278], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  20 ; loss:  0.615389347076416 ; mask density:  0.8225250244140625 ; pred:  tensor([0.9720, 0.0280], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  21 ; loss:  0.5928337574005127 ; mask density:  0.8233795166015625 ; pred:  tensor([0.9718, 0.0282], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  22 ; loss:  0.5717681050300598 ; mask density:  0.8241029381752014 ; pred:  tensor([0.9717, 0.0283], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  23 ; loss:  0.5521427989006042 ; mask density:  0.8247196674346924 ; pred:  tensor([0.9715, 0.0285], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  24 ; loss:  0.5339000225067139 ; mask density:  0.8252500891685486 ; pred:  tensor([0.9713, 0.0287], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  25 ; loss:  0.5169758200645447 ; mask density:  0.8257110714912415 ; pred:  tensor([0.9712, 0.0288], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  26 ; loss:  0.5013025999069214 ; mask density:  0.8261163830757141 ; pred:  tensor([0.9710, 0.0290], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  27 ; loss:  0.4868103563785553 ; mask density:  0.8264772295951843 ; pred:  tensor([0.9709, 0.0291], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  28 ; loss:  0.47342491149902344 ; mask density:  0.8268022537231445 ; pred:  tensor([0.9708, 0.0292], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  29 ; loss:  0.46107402443885803 ; mask density:  0.8270984292030334 ; pred:  tensor([0.9707, 0.0293], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  30 ; loss:  0.44968608021736145 ; mask density:  0.8273711204528809 ; pred:  tensor([0.9705, 0.0295], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  31 ; loss:  0.4391878545284271 ; mask density:  0.8276239037513733 ; pred:  tensor([0.9704, 0.0296], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  32 ; loss:  0.42947882413864136 ; mask density:  0.8278602957725525 ; pred:  tensor([0.9704, 0.0296], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  33 ; loss:  0.4205314517021179 ; mask density:  0.8280823826789856 ; pred:  tensor([0.9703, 0.0297], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  34 ; loss:  0.41228601336479187 ; mask density:  0.8282919526100159 ; pred:  tensor([0.9703, 0.0297], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  35 ; loss:  0.4046856462955475 ; mask density:  0.8284904360771179 ; pred:  tensor([0.9703, 0.0297], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  36 ; loss:  0.3976547122001648 ; mask density:  0.828678548336029 ; pred:  tensor([0.9702, 0.0298], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  37 ; loss:  0.3911578059196472 ; mask density:  0.8288572430610657 ; pred:  tensor([0.9702, 0.0298], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  38 ; loss:  0.3851590156555176 ; mask density:  0.8290271759033203 ; pred:  tensor([0.9702, 0.0298], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  39 ; loss:  0.37961575388908386 ; mask density:  0.8291888236999512 ; pred:  tensor([0.9702, 0.0298], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  40 ; loss:  0.3744873106479645 ; mask density:  0.8293425440788269 ; pred:  tensor([0.9702, 0.0298], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  41 ; loss:  0.3697390854358673 ; mask density:  0.8294888138771057 ; pred:  tensor([0.9702, 0.0298], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  42 ; loss:  0.36533933877944946 ; mask density:  0.829628050327301 ; pred:  tensor([0.9702, 0.0298], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  43 ; loss:  0.36125823855400085 ; mask density:  0.8297605514526367 ; pred:  tensor([0.9702, 0.0298], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  44 ; loss:  0.35746830701828003 ; mask density:  0.8298864364624023 ; pred:  tensor([0.9702, 0.0298], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  45 ; loss:  0.35394418239593506 ; mask density:  0.8300061821937561 ; pred:  tensor([0.9702, 0.0298], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  46 ; loss:  0.35066384077072144 ; mask density:  0.8301200866699219 ; pred:  tensor([0.9702, 0.0298], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  47 ; loss:  0.3476060926914215 ; mask density:  0.8302285075187683 ; pred:  tensor([0.9702, 0.0298], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  48 ; loss:  0.344752699136734 ; mask density:  0.8303315043449402 ; pred:  tensor([0.9703, 0.0297], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  49 ; loss:  0.3420862555503845 ; mask density:  0.8304294943809509 ; pred:  tensor([0.9703, 0.0297], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  50 ; loss:  0.3395918011665344 ; mask density:  0.8305225968360901 ; pred:  tensor([0.9703, 0.0297], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  51 ; loss:  0.3372482657432556 ; mask density:  0.8306114077568054 ; pred:  tensor([0.9703, 0.0297], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  52 ; loss:  0.33504918217658997 ; mask density:  0.8306958675384521 ; pred:  tensor([0.9703, 0.0297], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  53 ; loss:  0.33298322558403015 ; mask density:  0.8307762145996094 ; pred:  tensor([0.9703, 0.0297], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  54 ; loss:  0.33103954792022705 ; mask density:  0.8308528065681458 ; pred:  tensor([0.9703, 0.0297], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  55 ; loss:  0.32920873165130615 ; mask density:  0.8309257626533508 ; pred:  tensor([0.9703, 0.0297], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  56 ; loss:  0.3274817168712616 ; mask density:  0.8309953808784485 ; pred:  tensor([0.9703, 0.0297], device='cuda:0', grad_fn=<SoftmaxBackward>)
epoch:  57 ; loss:  0.3258507251739502 ; mask density:  0.8310617804527283 ; pred:  tensor([0.9703, 0.0297], device='cuda:0', grad_fn=<SoftmaxBackward>)
